brand,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,seats,selling_price
Volkswagen,70000,Individual,Petrol,Automatic,17.21,1197,5,700000
Maruti,40000,Individual,Diesel,Automatic,28.4,1248,5,700000
Hyundai,60000,Individual,Petrol,Manual,17.19,1197,5,700000
Toyota,20000,Dealer,Diesel,Automatic,13.68,2393,7,1835000
Maruti,65000,Dealer,Petrol,Manual,18.9,998,5,276000
Toyota,59000,Dealer,Diesel,Automatic,12.55,2982,7,1875000
Maruti,90000,Individual,Diesel,Manual,28.09,1248,5,800000
Maruti,15000,Individual,Petrol,Manual,23.1,998,5,316000
Maruti,10000,Individual,Petrol,Automatic,21.21,1197,5,760000
Renault,15000,Individual,Petrol,Manual,25.17,799,5,299000
Hyundai,55738,Dealer,Petrol,Automatic,18.9,1197,5,440000
Hyundai,15000,Individual,Petrol,Manual,20.35,1197,5,660000
Honda,120000,Individual,Petrol,Manual,17.7,1497,5,130000
Honda,16502,Dealer,Petrol,Automatic,16.5,1799,5,2100000
Renault,26500,Individual,Petrol,Manual,25.17,799,5,360000
Honda,68000,Dealer,Diesel,Manual,26.0,1498,5,475000
Maruti,36967,Dealer,Petrol,Manual,21.21,1197,5,462000
Honda,24541,Dealer,Petrol,Manual,16.8,1497,5,555000
Hyundai,69500,Dealer,Diesel,Manual,21.9,1396,5,500000
Volkswagen,37959,Dealer,Petrol,Automatic,18.19,1197,5,850000
Mercedes-Benz,17000,Dealer,Diesel,Automatic,19.27,2143,5,3350000
Ford,60000,Dealer,Diesel,Manual,22.7,1498,5,425000
BMW,66000,Dealer,Diesel,Automatic,16.09,1995,5,2195000
Maruti,68000,Dealer,Diesel,Manual,24.3,1248,5,800000
Maruti,80000,Individual,Diesel,Manual,26.59,1248,5,575000
Maruti,69000,Dealer,Diesel,Manual,26.59,1248,5,685000
BMW,69000,Dealer,Diesel,Automatic,18.88,1995,5,2145000
Hyundai,50000,Individual,Diesel,Manual,19.67,1582,5,1000000
Hyundai,19500,Dealer,Petrol,Automatic,12.95,1999,5,1785000
Volkswagen,64000,Dealer,Petrol,Automatic,17.21,1197,5,650000
Hyundai,120000,Individual,Diesel,Manual,22.54,1396,5,650000
Volkswagen,50000,Individual,Petrol,Manual,16.2,1199,5,600000
Hyundai,57000,Dealer,Petrol,Manual,17.1,1591,5,649000
Maruti,25000,Individual,Diesel,Manual,28.09,1248,5,780000
Maruti,20000,Individual,Petrol,Manual,20.85,1197,5,450000
Maruti,90000,Individual,Diesel,Manual,28.09,1248,5,850000
BMW,91000,Dealer,Diesel,Automatic,17.05,1995,5,1195000
Honda,48000,Dealer,Diesel,Manual,25.8,1498,5,470000
Maruti,35000,Individual,Petrol,Manual,23.95,998,5,260000
Renault,26233,Dealer,Petrol,Manual,25.17,799,5,345000
Maruti,13500,Individual,Petrol,Manual,15.37,1196,5,420000
Maruti,10000,Individual,Petrol,Manual,19.34,1462,7,940000
Honda,19000,Dealer,Petrol,Manual,18.7,1199,5,655000
Hyundai,22000,Dealer,Petrol,Automatic,13.0,1591,5,1075000
Maruti,35000,Dealer,Diesel,Manual,24.3,1248,5,810000
Hyundai,78125,Dealer,Petrol,Manual,17.1,1591,5,450000
Skoda,57118,Dealer,Diesel,Automatic,21.66,1498,5,560000
Maruti,19000,Dealer,Diesel,Manual,24.52,1248,7,925000
Skoda,65000,Dealer,Diesel,Manual,20.5,1598,5,248000
Hyundai,42000,Individual,Petrol,Manual,18.9,1197,5,582000
Maruti,52000,Individual,Petrol,Manual,20.85,1197,5,440000
Hyundai,78333,Dealer,Diesel,Manual,16.2,1493,5,450000
Toyota,70000,Individual,Diesel,Manual,14.24,2755,7,2800000
Mahindra,35000,Individual,Diesel,Manual,13.6,2523,7,260000
BMW,12000,Dealer,Diesel,Automatic,22.48,1995,5,4900000
BMW,49000,Dealer,Diesel,Automatic,21.76,1995,5,2700000
Mercedes-Benz,62000,Dealer,Petrol,Manual,12.3,1796,5,1650000
Volkswagen,25000,Dealer,Diesel,Manual,20.14,1498,5,475000
Toyota,127000,Dealer,Diesel,Manual,12.99,2494,7,980000
Hyundai,28056,Dealer,Petrol,Manual,18.6,1197,5,576000
Volkswagen,43439,Dealer,Petrol,Manual,16.2,1199,5,535000
Maruti,59844,Dealer,Diesel,Automatic,28.4,1248,5,675000
Maruti,20000,Individual,Diesel,Manual,24.3,1248,5,950000
Maruti,53000,Dealer,Petrol,Manual,16.1,1197,5,390000
Honda,90000,Individual,Petrol,Manual,13.5,1799,5,235000
Mercedes-Benz,50000,Dealer,Diesel,Automatic,14.21,2143,5,2400000
Mahindra,74000,Dealer,Diesel,Manual,16.0,2179,7,599000
Maruti,55000,Dealer,Petrol,Manual,18.9,998,5,250000
Maruti,40000,Individual,Petrol,Manual,19.7,796,5,100000
Renault,13000,Dealer,Petrol,Manual,25.17,799,5,290000
Maruti,40000,Individual,Petrol,Manual,20.92,998,5,230000
Mahindra,30000,Individual,Diesel,Manual,15.96,2523,9,750000
Tata,31805,Dealer,Petrol,Manual,23.84,1199,5,499000
Hyundai,74832,Dealer,Petrol,Manual,17.1,1591,5,550000
Ford,26000,Dealer,Petrol,Manual,15.9,1496,5,725000
Maruti,90000,Individual,Petrol,Manual,19.7,796,5,115000
Maruti,76000,Dealer,Diesel,Manual,24.52,1248,7,960000
Hyundai,57390,Dealer,Petrol,Manual,20.36,1197,5,125000
Honda,24265,Dealer,Petrol,Manual,18.7,1199,5,635000
Maruti,9100,Dealer,Petrol,Manual,23.95,998,5,210000
Skoda,38981,Dealer,Petrol,Automatic,15.1,1798,5,1780000
Audi,54000,Dealer,Diesel,Automatic,12.07,2967,7,6350000
Volkswagen,30171,Dealer,Petrol,Automatic,17.21,1197,5,690000
Maruti,122000,Individual,Diesel,Manual,26.59,1248,5,700000
Hyundai,40000,Individual,Petrol,Manual,19.81,1086,5,350000
Maruti,101000,Dealer,Diesel,Manual,23.4,1248,5,580000
Maruti,50000,Individual,Diesel,Manual,24.3,1248,5,950000
Maruti,46000,Dealer,Petrol,Automatic,21.21,1197,5,550000
Maruti,35000,Individual,Diesel,Manual,26.59,1248,5,570000
Skoda,16985,Dealer,Petrol,Automatic,15.1,1798,5,2190000
Hyundai,50000,Individual,Petrol,Manual,17.1,1591,5,550000
Maruti,40000,Individual,Petrol,Manual,23.95,998,5,310000
Hyundai,20000,Individual,Petrol,Manual,20.3,1086,5,420000
Mahindra,68000,Dealer,Diesel,Manual,15.4,2179,8,1269000
Volkswagen,72504,Dealer,Diesel,Automatic,21.21,1498,5,625000
Maruti,25000,Individual,Petrol,Automatic,23.1,998,5,298000
Volkswagen,25000,Dealer,Petrol,Manual,16.47,1198,5,450000
Renault,47163,Dealer,Diesel,Manual,19.01,1461,5,625000
Maruti,50000,Individual,Petrol,Manual,19.7,796,5,110000
Maruti,80000,Individual,Diesel,Manual,25.2,1248,5,630000
Mahindra,68000,Dealer,Diesel,Manual,16.5,1493,7,515000
Maruti,16000,Dealer,Diesel,Automatic,24.3,1248,5,1125000
Honda,23500,Dealer,Petrol,Manual,17.5,1199,5,799000
Mahindra,80000,Dealer,Diesel,Manual,12.05,2179,7,525000
Hyundai,54000,Individual,Diesel,Manual,22.54,1396,5,600000
Volkswagen,54000,Dealer,Diesel,Manual,20.14,1498,5,575000
Honda,39000,Dealer,Petrol,Manual,17.0,1497,5,350000
Maruti,60000,Individual,Diesel,Manual,22.9,1248,5,445000
Skoda,91000,Dealer,Petrol,Automatic,14.3,1598,5,525000
Mercedes-Benz,60000,Dealer,Diesel,Automatic,15.8,2143,5,1125000
Hyundai,32000,Dealer,Diesel,Automatic,22.0,1582,5,1200000
Mahindra,66746,Dealer,Diesel,Manual,15.1,2179,7,700000
Maruti,7000,Individual,Petrol,Manual,23.1,998,5,510000
Maruti,76000,Dealer,Diesel,Manual,22.9,1248,5,385000
Maruti,13500,Individual,Petrol,Manual,20.51,998,5,460000
Mahindra,71000,Dealer,Diesel,Manual,14.0,2523,8,519000
Mahindra,110000,Individual,Diesel,Manual,15.96,2523,7,420000
Maruti,61907,Individual,Diesel,Manual,23.4,1248,5,350000
Jaguar,50000,Dealer,Diesel,Automatic,16.36,2179,5,2790000
Maruti,76165,Dealer,Diesel,Manual,19.3,1248,5,350000
Maruti,53100,Dealer,Diesel,Manual,24.3,1248,5,885000
Hyundai,20000,Individual,Diesel,Manual,23.7,1396,5,1050000
Volkswagen,63000,Dealer,Diesel,Manual,20.54,1598,5,375000
Kia,10000,Individual,Petrol,Automatic,16.8,1353,5,1750000
Hyundai,20000,Individual,Petrol,Manual,17.0,1591,5,1150000
Honda,31000,Dealer,Petrol,Manual,17.4,1497,5,900000
Maruti,30000,Individual,Diesel,Manual,25.2,1248,5,590000
Toyota,65000,Dealer,Diesel,Manual,13.68,2393,7,1650000
Hyundai,13000,Dealer,Petrol,Manual,18.9,1197,5,499000
Toyota,90000,Individual,Diesel,Manual,13.68,2393,8,1750000
Hyundai,92000,Dealer,Petrol,Manual,20.36,1197,5,395000
Tata,44000,Dealer,Diesel,Automatic,17.6,2179,7,1400000
Maruti,21000,Dealer,Petrol,Manual,16.02,1373,7,825000
Renault,49000,Dealer,Petrol,Manual,25.17,799,5,298000
BMW,40500,Dealer,Diesel,Automatic,18.12,1995,5,1745000
Maruti,50000,Individual,Petrol,Automatic,23.1,998,5,410000
Volkswagen,58000,Dealer,Petrol,Manual,18.78,999,5,319000
Maruti,120000,Individual,Diesel,Manual,20.77,1248,7,616000
Ford,39000,Dealer,Diesel,Manual,21.7,1498,5,1025000
Ford,45500,Dealer,Diesel,Manual,20.0,1399,5,375000
Toyota,70000,Dealer,Diesel,Manual,12.99,2494,7,1250000
Maruti,38000,Dealer,Petrol,Manual,21.21,1197,5,450000
Mahindra,30000,Individual,Diesel,Manual,15.96,2523,7,635000
Toyota,35311,Dealer,Diesel,Manual,13.68,2393,8,1799000
Maruti,24000,Dealer,Petrol,Manual,21.79,998,5,450000
BMW,18000,Dealer,Diesel,Automatic,18.12,1995,5,2999000
Honda,35000,Individual,Petrol,Automatic,19.0,1199,5,725000
Tata,69000,Dealer,Diesel,Automatic,17.6,2179,7,1400000
Maruti,110000,Individual,Petrol,Manual,19.0,1197,5,191000
Renault,60000,Individual,Petrol,Automatic,24.04,999,5,380000
Hyundai,19000,Dealer,Petrol,Automatic,16.95,1197,5,374000
Ford,11000,Dealer,Petrol,Automatic,14.8,1497,5,1075000
Mahindra,82000,Dealer,Diesel,Manual,12.05,2179,8,525000
Ford,19375,Dealer,Petrol,Automatic,14.8,1497,5,1125000
Maruti,22000,Dealer,Petrol,Manual,22.74,796,5,285000
Maruti,60000,Individual,Diesel,Manual,25.2,1248,5,365000
Volkswagen,62000,Dealer,Petrol,Automatic,17.21,1197,5,525000
Honda,31996,Dealer,Petrol,Manual,17.0,1497,5,785000
Maruti,70000,Individual,Diesel,Manual,25.2,1248,5,600000
Hyundai,50000,Individual,Petrol,Manual,18.9,1197,5,360000
Maruti,65000,Dealer,Petrol,Manual,20.4,1197,5,510000
Tata,36000,Individual,Diesel,Manual,21.5,1497,5,1000000
Honda,110000,Individual,Petrol,Manual,14.8,1799,5,215000
Maruti,29123,Dealer,Diesel,Manual,25.2,1248,5,570000
Hyundai,35000,Individual,Diesel,Manual,22.0,1582,5,960000
Tata,15000,Individual,Petrol,Manual,23.84,1199,5,425000
Honda,71000,Dealer,Diesel,Manual,26.0,1498,5,625000
Honda,82000,Dealer,Petrol,Automatic,13.1,1997,5,890000
Honda,66000,Dealer,Petrol,Automatic,12.9,1799,5,290000
BMW,72133,Dealer,Diesel,Automatic,16.73,2993,5,1675000
Maruti,50000,Dealer,Diesel,Manual,27.39,1248,5,760000
Maruti,30000,Individual,Petrol,Manual,22.74,796,5,200000
Tata,51171,Dealer,Diesel,Manual,27.28,1047,5,400000
Maruti,5000,Individual,Diesel,Manual,26.32,1498,5,900000
Audi,30000,Dealer,Petrol,Automatic,17.84,1395,5,1890000
Hyundai,10000,Individual,Petrol,Manual,18.6,1197,5,600000
Maruti,75000,Dealer,Diesel,Manual,28.4,1248,5,395000
Skoda,20000,Individual,Petrol,Automatic,14.84,1598,5,950000
Mercedes-Benz,60500,Dealer,Diesel,Automatic,19.27,2143,5,1175000
Honda,78000,Dealer,Petrol,Manual,17.0,1497,5,340000
BMW,32000,Individual,Diesel,Automatic,18.48,1995,5,1600000
Hyundai,50000,Individual,Petrol,Manual,18.6,1197,5,585000
Hyundai,25000,Individual,Petrol,Manual,20.36,1197,5,220000
Mahindra,25000,Individual,Diesel,Manual,17.3,1497,8,1150000
Maruti,34533,Dealer,Diesel,Automatic,24.3,1248,5,950000
BMW,46000,Dealer,Diesel,Automatic,18.88,1995,5,1095000
Hyundai,45000,Dealer,Petrol,Manual,19.81,1086,5,425000
Renault,73000,Dealer,Diesel,Manual,19.01,1461,5,635000
Maruti,71000,Dealer,Diesel,Manual,27.62,793,5,499000
Maruti,25000,Individual,Petrol,Manual,21.21,1197,5,500000
Skoda,61348,Dealer,Diesel,Automatic,19.3,1968,5,1000000
Honda,78000,Dealer,Petrol,Automatic,15.5,1198,5,500000
Hyundai,33000,Dealer,Petrol,Manual,17.7,1497,5,1150000
Honda,80000,Individual,Petrol,Manual,17.5,1199,5,700000
Maruti,40000,Individual,Diesel,Manual,23.4,1248,5,550000
Hyundai,50000,Dealer,Petrol,Manual,13.0,1591,5,930000
Volkswagen,7121,Dealer,Petrol,Automatic,17.21,1197,5,975000
Maruti,40000,Individual,Diesel,Manual,26.21,1248,5,800000
Toyota,45000,Individual,Diesel,Manual,13.68,2393,8,2025000
Maruti,67000,Dealer,Diesel,Manual,24.3,1248,5,780000
Maruti,65000,Dealer,Petrol,Manual,18.9,998,5,110000
Hyundai,57501,Dealer,Diesel,Manual,22.32,1582,5,390000
Toyota,105000,Dealer,Diesel,Manual,12.8,2494,7,749000
Volkswagen,50000,Individual,Diesel,Manual,20.14,1498,5,400000
Hyundai,18000,Dealer,Petrol,Manual,18.6,1197,5,750000
Mahindra,65000,Individual,Diesel,Manual,15.96,2523,7,390000
Maruti,60000,Individual,Diesel,Manual,26.59,1248,5,530000
Honda,56000,Individual,Diesel,Manual,25.1,1498,5,690000
Hyundai,47000,Dealer,Diesel,Manual,21.19,1396,5,675000
Hyundai,40000,Individual,Petrol,Manual,19.81,1086,5,350000
Hyundai,64000,Dealer,Petrol,Manual,18.5,1197,5,375000
Maruti,5000,Individual,Petrol,Manual,21.21,1197,5,600000
BMW,66000,Dealer,Diesel,Automatic,16.07,1995,5,995000
Honda,20000,Individual,Petrol,Automatic,18.0,1497,5,800000
Hyundai,21000,Dealer,Petrol,Automatic,18.15,998,5,1199000
Mahindra,35000,Individual,Diesel,Manual,16.0,2179,7,1135000
Volkswagen,49000,Dealer,Petrol,Manual,16.09,1598,5,590000
Mercedes-Benz,58000,Dealer,Diesel,Automatic,13.5,2987,5,2450000
Ford,40000,Individual,Petrol,Manual,17.0,1497,5,860000
Maruti,28960,Dealer,Petrol,Automatic,23.1,998,5,475000
Volkswagen,80000,Individual,Petrol,Manual,15.04,1598,5,350000
Maruti,30000,Individual,Diesel,Manual,24.3,1248,5,950000
Hyundai,50000,Individual,Diesel,Manual,19.67,1582,5,1200000
Mahindra,51524,Dealer,Diesel,Manual,16.0,1997,7,1285000
Maruti,40000,Individual,Petrol,Manual,21.4,1197,5,790000
Maruti,59000,Dealer,Petrol,Automatic,19.12,1373,5,710000
Ford,22506,Dealer,Petrol,Manual,17.0,1497,5,945000
Hyundai,40125,Dealer,Petrol,Manual,17.01,1591,5,725000
Hyundai,35000,Individual,Petrol,Manual,18.9,1197,5,450000
Hyundai,10000,Individual,Petrol,Manual,20.3,1086,5,460000
Honda,25000,Individual,Petrol,Automatic,16.8,1497,5,600000
Maruti,79224,Dealer,Diesel,Automatic,28.4,1248,5,750000
Hyundai,15918,Dealer,Petrol,Automatic,18.9,1197,5,649000
Hyundai,80730,Dealer,Diesel,Manual,23.9,1582,5,625000
Skoda,70000,Individual,Diesel,Manual,20.5,1598,5,400000
Ford,67362,Dealer,Diesel,Manual,20.0,1399,5,445000
Hyundai,113000,Individual,Diesel,Manual,23.0,1396,5,450000
Mahindra,110000,Individual,Diesel,Manual,15.4,1997,7,900000
Renault,12000,Dealer,Petrol,Manual,23.01,999,5,385000
Ford,51000,Dealer,Diesel,Manual,20.0,1399,5,345000
Hyundai,20000,Individual,Petrol,Automatic,19.65,1197,5,700000
Maruti,35000,Individual,Petrol,Manual,20.85,1197,5,530000
Hyundai,70000,Dealer,Petrol,Manual,19.81,1086,5,185000
Maruti,18000,Individual,Petrol,Manual,22.0,1197,5,580000
Tata,35505,Dealer,Petrol,Manual,23.84,1199,5,545000
Lexus,17272,Dealer,Petrol,Automatic,18.8,3456,5,8000000
Hyundai,60000,Individual,Diesel,Manual,22.54,1396,5,700000
Maruti,90000,Individual,Petrol,Manual,20.92,998,5,230000
Mahindra,95000,Dealer,Diesel,Manual,15.1,2179,7,825000
Hyundai,46000,Individual,Diesel,Manual,24.0,1120,5,320000
Maruti,90000,Individual,Petrol,Automatic,21.21,1197,5,750000
Datsun,18628,Dealer,Petrol,Automatic,22.5,999,5,270000
Hyundai,30000,Individual,Diesel,Automatic,22.0,1582,5,1200000
Mahindra,5000,Dealer,Diesel,Manual,16.55,2498,6,825000
Honda,92707,Dealer,Diesel,Manual,25.8,1498,5,395000
Ford,78000,Dealer,Diesel,Manual,22.7,1498,5,425000
Honda,15787,Dealer,Petrol,Manual,18.0,1198,5,650000
Honda,56664,Dealer,Diesel,Manual,25.6,1498,5,591000
Toyota,29000,Dealer,Diesel,Automatic,12.9,2755,7,3650000
Mahindra,112000,Dealer,Diesel,Manual,16.0,2179,7,1250000
Toyota,31000,Dealer,Diesel,Manual,13.68,2393,7,2200000
Ford,67700,Dealer,Diesel,Manual,20.0,1399,5,285000
Hyundai,77590,Dealer,Diesel,Manual,21.9,1396,5,420000
Honda,54000,Dealer,Petrol,Automatic,18.0,1497,5,940000
Mahindra,45000,Dealer,Diesel,Manual,16.55,2498,6,900000
Maruti,68600,Individual,Diesel,Manual,28.4,1248,5,360000
Maruti,47000,Dealer,Diesel,Manual,28.09,1248,5,745000
Honda,33033,Dealer,Petrol,Manual,17.8,1198,5,475000
Honda,12000,Dealer,Petrol,Manual,18.7,1199,5,825000
Honda,19023,Dealer,Diesel,Manual,27.3,1498,5,1010000
BMW,70000,Individual,Diesel,Automatic,14.49,2993,5,1950000
Maruti,29000,Dealer,Petrol,Automatic,23.1,998,5,449000
BMW,24000,Dealer,Diesel,Automatic,22.48,1995,5,3100000
BMW,43000,Dealer,Diesel,Automatic,18.12,1995,5,2600000
Maruti,69919,Dealer,Diesel,Manual,24.3,1248,5,725000
Volkswagen,32555,Dealer,Petrol,Automatic,17.21,1197,5,699000
Hyundai,22000,Dealer,Petrol,Manual,14.59,1999,5,1125000
Mahindra,100000,Individual,Diesel,Manual,15.4,2523,7,800000
Honda,29000,Dealer,Petrol,Manual,17.4,1497,5,849000
Honda,56214,Dealer,Diesel,Manual,27.3,1498,5,450000
Hyundai,70650,Individual,Petrol,Manual,18.6,1197,5,600000
Hyundai,90000,Individual,Diesel,Manual,22.54,1396,5,650000
BMW,57001,Dealer,Diesel,Automatic,18.88,1995,5,2025000
Maruti,54000,Dealer,Petrol,Manual,18.9,998,5,290000
Maruti,100000,Individual,Petrol,Manual,19.7,796,5,180000
Hyundai,8000,Individual,Petrol,Manual,20.3,1086,5,500000
Mahindra,73625,Dealer,Diesel,Manual,13.6,2523,7,378000
Mercedes-Benz,40000,Dealer,Petrol,Automatic,11.74,1796,5,850000
Hyundai,90000,Individual,Diesel,Manual,22.7,1582,5,950000
Ford,62131,Dealer,Diesel,Manual,21.7,1498,5,590000
Volkswagen,23441,Dealer,Diesel,Manual,20.14,1498,5,850000
Mahindra,23521,Dealer,Petrol,Manual,18.15,1198,6,450000
Ford,55375,Individual,Diesel,Manual,22.77,1498,5,800000
Toyota,37000,Dealer,Diesel,Automatic,11.36,2755,8,1950000
Hyundai,27123,Dealer,Petrol,Manual,20.36,1197,5,300000
Hyundai,29000,Dealer,Petrol,Manual,18.9,1197,5,495000
Hyundai,40000,Individual,Petrol,Manual,18.9,1197,5,500000
Maruti,16000,Individual,Petrol,Automatic,22.0,1197,5,620000
Maruti,20000,Individual,Petrol,Manual,23.95,998,5,270000
Maruti,40000,Dealer,Diesel,Manual,24.52,1248,7,800000
Maruti,127000,Dealer,Diesel,Manual,28.4,1248,5,585000
Hyundai,46000,Dealer,Diesel,Automatic,22.7,1582,5,935000
Maruti,50000,Individual,Petrol,Manual,21.21,1197,5,630000
Maruti,87500,Individual,Diesel,Manual,23.4,1248,5,560000
Mahindra,120456,Dealer,Diesel,Manual,15.1,2179,7,825000
Honda,65000,Dealer,Petrol,Manual,17.0,1497,5,500000
Audi,33000,Dealer,Diesel,Automatic,17.68,1968,5,1850000
Maruti,49000,Dealer,Diesel,Manual,26.21,1248,5,625000
Hyundai,83677,Dealer,Petrol,Manual,19.81,1086,5,270000
Hyundai,44000,Individual,Diesel,Manual,22.54,1396,5,460000
Maruti,25000,Dealer,Diesel,Manual,24.52,1248,7,750000
Volkswagen,66000,Dealer,Diesel,Manual,22.27,1498,5,390000
Hyundai,75000,Dealer,Petrol,Automatic,15.74,1591,5,700000
Mini,34000,Dealer,Diesel,Automatic,16.6,1998,5,1875000
Maruti,76400,Dealer,Petrol,Automatic,23.1,998,5,435000
Hyundai,85000,Dealer,Petrol,Manual,17.0,1197,5,275000
Mercedes-Benz,57000,Dealer,Diesel,Automatic,14.21,2143,5,1045000
Maruti,8200,Individual,Petrol,Manual,16.11,1196,5,410000
Hyundai,74508,Dealer,Diesel,Manual,22.54,1396,5,435000
Toyota,36000,Dealer,Diesel,Automatic,11.36,2755,7,1995000
Honda,5925,Dealer,Petrol,Manual,17.4,1497,5,1200000
Jaguar,80000,Dealer,Diesel,Automatic,16.36,2179,5,2850000
Hyundai,33000,Dealer,Petrol,Manual,13.0,1591,5,1140000
Honda,3919,Dealer,Diesel,Automatic,23.8,1498,5,895000
Tata,11300,Dealer,Petrol,Automatic,23.84,1199,5,525000
Volkswagen,26193,Dealer,Petrol,Automatic,17.21,1197,5,972000
Volkswagen,65000,Dealer,Diesel,Manual,20.54,1598,5,385000
Hyundai,25000,Individual,Petrol,Manual,18.9,1197,5,490000
Honda,82911,Dealer,Diesel,Manual,26.0,1498,5,580000
Honda,65000,Dealer,Petrol,Manual,17.0,1497,5,325000
Skoda,78000,Dealer,Diesel,Manual,20.5,1598,5,375000
Tata,22000,Individual,Diesel,Manual,17.0,1956,5,1500000
Hyundai,43000,Dealer,Petrol,Automatic,14.8,1591,5,1050000
Hyundai,78000,Dealer,Petrol,Manual,19.81,1086,5,260000
Hyundai,60000,Individual,Petrol,Manual,17.19,1197,5,660000
Hyundai,15500,Dealer,Diesel,Manual,22.54,1396,5,940000
Toyota,120000,Individual,Diesel,Manual,12.8,2494,8,650000
Honda,37000,Dealer,Petrol,Manual,18.0,1198,5,475000
Volkswagen,120000,Individual,Diesel,Manual,20.54,1598,5,375000
Honda,64000,Dealer,Diesel,Manual,25.8,1498,5,375000
Maruti,11000,Individual,Petrol,Manual,21.21,1197,5,600000
Mercedes-Benz,52000,Dealer,Diesel,Automatic,19.4,2143,4,1200000
Nissan,6200,Individual,Diesel,Manual,19.39,1461,5,1450000
Toyota,57000,Dealer,Diesel,Automatic,13.68,2393,8,1700000
Skoda,77000,Dealer,Diesel,Manual,21.14,1498,5,425000
Audi,38672,Dealer,Diesel,Automatic,15.2,1968,5,1285000
Mahindra,30000,Dealer,Diesel,Manual,16.0,2179,7,1575000
Toyota,107000,Dealer,Diesel,Manual,13.68,2393,7,1745000
Honda,60000,Individual,Petrol,Manual,13.5,1799,5,350000
Hyundai,78500,Individual,Diesel,Manual,23.0,1396,5,200000
Ford,43652,Dealer,Petrol,Manual,18.16,1196,5,430000
Toyota,120000,Individual,Diesel,Manual,12.99,2494,7,780000
Maruti,96000,Individual,Diesel,Manual,25.2,1248,5,480000
Hyundai,70000,Dealer,Petrol,Automatic,16.95,1197,5,235000
Maruti,126000,Individual,Petrol,Manual,18.6,1197,5,315000
Hyundai,80000,Individual,Diesel,Manual,22.32,1582,5,800000
BMW,53000,Individual,Diesel,Automatic,17.05,1995,5,1150000
Hyundai,33500,Dealer,Diesel,Manual,24.0,1120,5,365000
Honda,68000,Dealer,Diesel,Manual,26.0,1498,5,505000
Tata,66000,Individual,Diesel,Manual,14.1,2179,7,900000
Honda,119621,Dealer,Diesel,Manual,25.8,1498,5,410000
Mercedes-Benz,19500,Dealer,Diesel,Automatic,13.5,2987,5,5700000
Maruti,46000,Dealer,Petrol,Manual,19.01,1462,7,595000
Ford,30000,Individual,Petrol,Manual,19.0,1194,5,680000
Maruti,35000,Individual,Petrol,Manual,22.74,796,5,185000
Maruti,35000,Individual,Diesel,Manual,28.09,1248,5,680000
Maruti,28000,Dealer,Petrol,Manual,23.95,998,5,360000
Honda,90000,Individual,Diesel,Manual,26.0,1498,5,620000
Mahindra,90000,Individual,Diesel,Manual,15.1,2179,7,780000
Maruti,36000,Individual,Petrol,Manual,16.6,1197,5,350000
Land Rover,89000,Dealer,Diesel,Automatic,12.7,2179,5,2600000
Maruti,50000,Individual,Petrol,Manual,24.7,796,5,290000
Datsun,36583,Dealer,Petrol,Manual,20.63,1198,5,240000
Mahindra,74000,Dealer,Diesel,Manual,15.1,2179,7,825000
Toyota,95000,Individual,Diesel,Manual,12.8,2494,8,1200000
Maruti,39472,Dealer,Petrol,Automatic,21.63,998,5,464000
Maruti,70000,Individual,Diesel,Manual,27.39,1248,5,820000
Maruti,120000,Individual,Diesel,Manual,19.3,1248,5,421000
Skoda,19000,Dealer,Diesel,Automatic,21.72,1498,5,960000
Maruti,17210,Dealer,Petrol,Automatic,23.1,998,5,468000
Toyota,95000,Dealer,Diesel,Manual,12.8,2494,7,1175000
Renault,15000,Individual,Petrol,Manual,23.01,999,5,370000
Honda,29000,Dealer,Petrol,Manual,17.4,1497,5,790000
Hyundai,110000,Individual,Diesel,Manual,22.32,1582,5,530000
Hyundai,11577,Dealer,Petrol,Manual,18.6,1197,5,685000
Tata,21000,Individual,Diesel,Automatic,17.6,2179,7,1450000
Maruti,67000,Dealer,Petrol,Automatic,23.1,998,5,415000
Hyundai,25500,Dealer,Petrol,Automatic,13.0,1591,5,1090000
Hyundai,50000,Individual,Petrol,Automatic,13.0,1591,5,1100000
Hyundai,106000,Individual,Diesel,Manual,21.19,1396,5,675000
Maruti,5000,Individual,Petrol,Manual,22.05,796,5,400000
Maruti,11707,Dealer,Petrol,Manual,21.21,1197,5,650000
Volkswagen,7000,Dealer,Petrol,Manual,16.47,1198,5,745000
Hyundai,45500,Dealer,Petrol,Manual,18.9,1197,5,420000
Maruti,70000,Individual,Diesel,Manual,23.4,1248,5,515000
